Code,Location,District,Registered,Envelopes,Valid,Občanská demokratická strana,Řád národa - Vlastenecká unie,CESTA ODPOVĚDNÉ SPOLEČNOSTI,Česká str.sociálně demokrat.,Radostné Česko,STAROSTOVÉ A NEZÁVISLÍ,Komunistická str.Čech a Moravy,Strana zelených,"ROZUMNÍ-stop migraci,diktát.EU",Strana svobodných občanů,Blok proti islam.-Obran.domova,Občanská demokratická aliance,Česká pirátská strana,Referendum o Evropské unii,TOP 09,ANO 2011,Dobrá volba 2016,SPR-Republ.str.Čsl. M.Sládka,Křesť.demokr.unie-Čs.str.lid.,Česká strana národně sociální,REALISTÉ,SPORTOVCI,Dělnic.str.sociální spravedl.,Svob.a př.dem.-T.Okamura (SPD),Strana Práv Občanů
513750, Přerov, Obec: Hranice,222,124,124,9,0,0,15,0,2,14,0,1,4,0,1,8,0,0,40,0,0,7,0,0,1,1,20,1
513750, Přerov, Obec: Hranice,101,66,66,5,0,0,2,0,1,8,1,0,2,0,0,3,0,2,23,0,0,4,0,0,0,0,15,0
513750, Přerov, Obec: Hranice,860,539,539,31,2,0,35,0,14,72,6,9,7,0,3,56,0,12,175,0,1,43,1,6,0,1,61,2
513750, Přerov, Obec: Hranice,1 073,608,608,43,1,1,36,1,23,50,9,3,12,0,2,50,0,15,184,3,0,45,1,3,2,1,114,2
513750, Přerov, Obec: Hranice,799,570,570,90,0,0,34,0,19,35,3,2,6,0,5,63,0,27,151,0,1,58,0,5,2,0,60,2
513768, Přerov, Obec: Hustopeče nad Bečvou,1 068,700,700,34,0,6,43,0,19,44,1,6,8,1,0,47,0,15,238,1,0,173,0,2,2,2,53,0
513768, Přerov, Obec: Hustopeče nad Bečvou,169,126,126,13,1,0,7,1,2,14,2,1,1,0,0,7,1,3,35,0,1,26,0,0,0,0,10,1
513768, Přerov, Obec: Hustopeče nad Bečvou,163,119,119,7,0,0,4,0,4,3,0,1,0,0,0,8,0,1,44,0,0,39,0,0,0,0,7,0
556998, Přerov, Obec: Jezernice,327,"59,13",325,38,0,0,30,0,14,21,3,2,2,0,0,26,0,3,114,1,2,25,0,1,2,0,34,7
513873, Přerov, Obec: Jindřichov,267,"70,45",264,17,1,1,16,0,9,24,2,1,2,2,0,13,0,7,84,0,2,67,0,0,0,2,13,1
569283, Přerov, Obec: Kladníky,69,"61,61",69,1,0,0,3,0,2,5,0,1,0,0,1,1,0,1,24,0,0,12,0,0,0,0,18,0
514047, Přerov, Obec: Klokočí,151,"74,38",149,12,0,0,13,0,8,17,0,1,8,0,0,14,0,7,38,1,1,15,0,0,0,0,12,2
514055, Přerov, Obec: Kojetín,630,331,331,32,0,0,30,0,6,38,2,1,1,1,2,27,0,2,114,2,2,22,0,3,0,0,44,1
514055, Přerov, Obec: Kojetín,787,407,407,39,2,0,31,0,13,41,4,3,5,0,1,26,1,12,129,0,1,23,0,1,0,2,64,2
514055, Přerov, Obec: Kojetín,591,317,316,42,0,0,20,0,8,43,3,3,4,0,1,22,0,3,101,1,0,20,0,0,3,0,42,0
514055, Přerov, Obec: Kojetín,793,470,470,27,2,0,45,0,14,47,4,2,6,0,0,29,0,6,154,0,3,28,0,2,0,4,92,3
514055, Přerov, Obec: Kojetín,989,385,385,28,0,1,35,0,14,50,5,1,2,1,0,23,2,11,118,0,3,36,0,0,0,1,53,1
514055, Přerov, Obec: Kojetín,889,505,505,43,2,0,58,0,11,26,4,3,2,1,0,46,0,13,174,0,1,38,0,7,0,0,69,5
514055, Přerov, Obec: Kojetín,128,60,60,11,0,0,2,0,0,3,0,0,1,0,0,7,0,2,22,0,0,4,0,0,0,0,7,0
514055, Přerov, Obec: Kojetín,118,70,70,1,0,0,4,0,2,12,0,0,1,0,0,4,0,0,31,0,0,0,0,0,0,0,15,0
514152, Přerov, Obec: Kokory,581,"65,95",575,34,1,0,37,1,13,55,2,1,5,1,2,40,0,9,178,0,0,99,0,0,2,0,93,2
569143, Přerov, Obec: Křenovice,202,"56,27",199,16,0,0,15,0,13,13,0,2,3,0,0,11,0,1,69,0,1,30,0,0,0,0,24,1
552780, Přerov, Obec: Křtomil,210,"64,22",210,5,0,0,10,0,7,14,1,0,1,0,0,8,0,8,62,2,0,35,0,1,0,0,55,1
514446, Přerov, Obec: Lazníčky,112,"62,92",111,2,0,0,9,0,9,13,1,2,0,0,0,12,0,6,41,0,0,4,0,1,0,0,10,1
514471, Přerov, Obec: Lazníky,285,"61,03",283,25,2,0,16,0,12,31,1,3,6,0,0,30,1,3,94,1,1,12,0,3,0,2,39,1
514497, Přerov, Obec: Lhota,169,"62,83",169,8,1,0,19,1,5,15,0,1,0,0,0,9,0,4,64,0,0,25,0,0,0,1,16,0
514527, Přerov, Obec: Lhotka,32,"69,57",32,7,0,0,2,1,2,1,1,0,0,0,0,1,0,3,8,0,1,1,0,0,0,0,4,0
514705, Přerov, Obec: Lipník nad Bečvou,701,395,394,22,0,0,21,0,11,48,5,2,1,1,0,36,0,4,143,0,0,23,0,3,0,2,66,6
514705, Přerov, Obec: Lipník nad Bečvou,523,321,321,44,0,0,18,1,8,21,0,2,3,0,0,19,0,14,84,0,1,32,0,4,0,0,64,2
514705, Přerov, Obec: Lipník nad Bečvou,998,364,364,51,1,0,28,1,8,36,3,1,1,0,0,36,0,6,86,1,2,28,0,0,1,1,63,6
514705, Přerov, Obec: Lipník nad Bečvou,839,447,447,38,1,0,39,1,4,64,1,3,5,0,0,18,0,8,143,0,1,34,0,1,0,1,77,3
514705, Přerov, Obec: Lipník nad Bečvou,922,592,592,58,3,1,50,0,13,42,4,1,4,0,1,36,0,14,187,1,0,62,0,4,0,0,95,10
514705, Přerov, Obec: Lipník nad Bečvou,741,444,444,49,0,0,26,1,13,36,2,1,4,0,1,35,0,13,131,1,0,51,0,11,2,1,53,6
514705, Přerov, Obec: Lipník nad Bečvou,944,529,529,46,2,0,39,2,16,41,7,3,3,0,1,43,0,12,172,0,0,60,0,1,2,0,70,8
514705, Přerov, Obec: Lipník nad Bečvou,167,112,112,13,0,0,1,0,0,4,1,0,0,0,0,3,0,2,47,0,0,11,0,0,0,0,26,4
514705, Přerov, Obec: Lipník nad Bečvou,87,35,35,5,2,0,1,0,1,5,1,1,0,0,0,0,0,3,6,0,0,4,0,0,0,0,4,0
514705, Přerov, Obec: Lipník nad Bečvou,396,249,249,18,1,0,23,0,6,24,2,5,4,0,0,10,2,4,93,0,0,21,2,2,1,0,26,4
514705, Přerov, Obec: Lipník nad Bečvou,256,156,156,13,0,0,7,0,4,8,5,2,1,0,0,5,0,2,51,0,1,30,0,0,0,0,22,4
514772, Přerov, Obec: Lipová,154,"65,81",153,5,0,0,13,0,4,25,0,0,1,0,0,11,0,3,42,0,0,33,0,0,1,0,14,1
514802, Přerov, Obec: Líšná,114,"57,87",114,8,0,0,8,0,9,4,1,0,1,0,0,8,0,0,36,0,0,16,0,0,0,0,23,0
515191, Přerov, Obec: Lobodice,323,"53,30",322,15,0,0,21,0,31,48,1,2,6,1,0,12,0,7,116,0,0,19,0,1,1,1,40,0
500151, Přerov, Obec: Luboměř pod Strážnou,54,"56,84",54,0,0,0,5,0,1,9,0,0,2,1,0,2,0,0,19,0,0,4,0,0,0,0,11,0
515329, Přerov, Obec: Malhotice,215,"70,26",215,7,0,0,10,0,16,15,1,2,0,0,0,13,0,0,70,2,0,48,1,2,1,1,23,3
552909, Přerov, Obec: Měrovice nad Hanou,255,"50,50",253,12,0,0,18,0,15,34,3,3,1,0,1,8,2,1,82,0,1,27,0,4,0,1,39,1
515418, Přerov, Obec: Milenov,214,"62,21",214,15,0,0,9,0,5,42,0,1,3,1,0,12,0,5,68,1,0,16,0,0,0,1,28,7
515477, Přerov, Obec: Milotice nad Bečvou,142,"71,72",142,11,0,0,1,0,5,15,1,0,2,0,1,5,0,3,51,1,2,28,0,0,0,0,14,2
552810, Přerov, Obec: Nahošovice,76,"55,07",75,6,0,0,6,0,3,9,0,0,2,0,0,3,0,2,15,0,0,9,0,0,0,0,19,1
515787, Přerov, Obec: Nelešovice,84,"54,55",84,4,0,0,3,0,3,3,0,0,0,0,0,4,0,0,34,0,0,18,0,1,0,1,12,1
515825, Přerov, Obec: Oldřichov,52,"50,00",52,2,0,0,2,1,6,6,0,0,2,0,0,2,0,1,14,0,0,11,0,0,0,0,4,1
552844, Přerov, Obec: Olšovec,219,"57,48",217,26,0,0,15,0,12,18,0,3,3,0,0,18,0,5,63,1,2,16,0,0,1,0,31,3
516201, Přerov, Obec: Opatovice,397,"59,17",395,37,0,0,19,0,18,32,6,5,3,1,4,30,0,17,122,1,2,39,0,7,1,1,48,2
553000, Přerov, Obec: Oplocany,151,"59,92",151,3,0,1,7,0,3,23,0,1,1,0,0,2,0,2,61,2,0,7,0,0,0,1,37,0
516350, Přerov, Obec: Oprostovice,52,"75,36",52,2,0,0,0,0,0,6,0,0,0,0,0,4,0,2,23,0,0,9,0,0,0,0,6,0
516619, Přerov, Obec: Osek nad Bečvou,642,"64,85",638,59,1,0,30,0,23,51,9,3,4,2,1,41,1,18,221,0,0,81,1,2,0,1,85,4
516635, Přerov, Obec: Paršovice,178,"56,33",177,6,0,0,11,0,12,12,3,1,7,0,3,13,0,8,49,0,1,28,0,1,0,1,20,1
516686, Přerov, Obec: Partutovice,270,"66,50",266,16,2,1,14,0,30,21,0,0,1,1,0,16,0,3,77,0,1,52,0,2,1,0,26,2
516694, Přerov, Obec: Pavlovice u Přerova,400,"67,23",396,25,0,0,20,0,33,42,2,4,1,0,0,25,0,8,118,0,1,56,0,5,2,0,49,5
516864, Přerov, Obec: Podolí,115,"67,65",112,11,0,0,5,0,6,12,1,1,3,0,0,11,0,0,28,0,0,10,0,4,0,0,20,0
516899, Přerov, Obec: Polkovice,216,"52,55",216,16,1,0,16,0,11,31,1,0,0,0,0,9,0,3,76,0,2,14,0,5,0,2,29,0
516911, Přerov, Obec: Polom,96,"47,29",96,1,0,0,5,0,2,10,2,2,0,0,0,5,1,1,34,0,0,6,0,2,0,0,24,1
517101, Přerov, Obec: Potštát,622,321,321,25,1,0,29,2,21,41,4,3,0,0,2,22,0,8,103,0,0,28,0,1,1,1,27,2
517101, Přerov, Obec: Potštát,74,39,39,2,0,0,5,0,0,4,1,0,0,0,0,1,0,2,10,0,0,5,0,0,0,0,9,0
517101, Přerov, Obec: Potštát,101,56,56,1,0,0,4,0,3,11,0,1,0,0,0,3,0,1,19,0,0,5,0,0,0,0,8,0
517101, Přerov, Obec: Potštát,117,66,66,2,0,0,2,0,5,8,1,0,0,0,0,2,0,1,32,0,0,0,0,2,0,1,10,0
517101, Přerov, Obec: Potštát,78,42,42,6,0,0,3,0,0,13,0,0,0,0,0,1,0,0,12,0,0,2,0,1,0,0,4,0
517151, Přerov, Obec: Prosenice,443,"64,67",440,22,0,0,44,2,12,38,3,4,8,0,1,27,0,8,153,0,0,54,0,1,3,0,60,0
517208, Přerov, Obec: Provodovice,76,"66,67",76,2,0,0,3,0,0,18,0,0,1,0,0,4,0,0,21,0,0,20,0,1,0,0,6,0
511382, Přerov, Obec: Přerov,1 011,636,635,63,1,1,42,0,9,63,6,2,15,1,0,39,0,8,234,0,2,39,0,7,2,0,95,2
511382, Přerov, Obec: Přerov,837,514,514,62,1,0,23,0,21,38,1,2,12,0,1,43,1,9,182,2,0,35,0,4,3,0,68,1
511382, Přerov, Obec: Přerov,1 039,672,672,70,1,0,45,1,20,58,3,3,8,1,0,45,1,14,219,0,0,53,1,7,0,0,118,1
511382, Přerov, Obec: Přerov,496,300,300,35,0,1,23,0,7,22,3,0,2,1,0,27,0,7,114,0,0,12,0,2,0,0,44,0
511382, Přerov, Obec: Přerov,558,337,337,20,1,0,23,0,8,36,3,0,11,0,0,26,0,9,132,2,1,21,0,4,2,0,37,0
511382, Přerov, Obec: Přerov,697,430,430,57,2,0,27,4,9,34,4,0,7,0,3,18,1,6,152,0,1,32,0,2,1,2,65,0
511382, Přerov, Obec: Přerov,884,527,527,52,0,0,32,0,14,37,4,3,9,0,0,43,1,15,207,2,0,29,0,5,1,1,64,4
511382, Přerov, Obec: Přerov,843,528,528,75,0,0,38,0,17,24,4,3,7,1,0,33,0,16,191,0,3,42,0,3,1,0,69,1
511382, Přerov, Obec: Přerov,1 064,702,702,80,1,0,38,2,17,52,5,2,15,0,1,78,0,24,204,1,1,55,0,5,1,0,109,8
511382, Přerov, Obec: Přerov,806,516,516,63,0,0,41,0,9,43,5,4,6,0,0,44,2,19,151,0,1,27,1,4,2,0,89,1
511382, Přerov, Obec: Přerov,1 009,567,567,87,1,1,37,0,19,51,6,0,11,0,1,44,0,22,162,0,0,43,0,2,3,0,71,3
511382, Přerov, Obec: Přerov,2 425,476,476,71,2,0,19,0,11,38,3,4,6,0,0,28,0,5,146,0,0,24,0,0,0,1,104,2
511382, Přerov, Obec: Přerov,643,380,380,57,0,0,24,0,9,21,8,4,6,0,1,31,0,10,124,0,1,27,0,5,0,0,47,2
511382, Přerov, Obec: Přerov,670,290,290,39,0,0,19,0,7,27,0,2,5,1,0,16,0,14,88,0,1,14,0,3,0,1,48,3
511382, Přerov, Obec: Přerov,904,536,536,40,0,1,40,0,14,41,5,0,7,1,0,53,1,9,199,0,0,34,0,7,4,0,74,1
511382, Přerov, Obec: Přerov,929,624,624,73,2,0,35,2,9,61,3,1,7,0,0,57,0,17,194,0,0,63,0,2,2,1,87,4
511382, Přerov, Obec: Přerov,860,545,545,47,1,1,26,0,17,40,0,1,6,1,1,56,0,15,185,0,2,68,0,3,4,0,67,1
511382, Přerov, Obec: Přerov,876,510,510,58,0,1,35,1,6,33,7,3,6,2,0,39,0,14,178,1,1,27,0,6,0,1,89,2
511382, Přerov, Obec: Přerov,287,176,176,19,0,0,7,1,1,18,1,2,3,0,1,16,0,4,61,0,1,13,1,1,0,0,24,0
511382, Přerov, Obec: Přerov,561,374,374,39,0,0,26,0,5,34,3,0,12,0,0,19,0,16,120,0,1,33,0,5,2,2,51,6
511382, Přerov, Obec: Přerov,442,294,294,27,2,0,10,1,12,34,3,1,4,1,0,18,0,7,91,0,1,36,0,0,1,0,43,1
511382, Přerov, Obec: Přerov,151,101,101,5,0,0,5,0,1,9,0,0,1,0,0,7,0,5,39,0,0,8,0,0,0,0,17,2
511382, Přerov, Obec: Přerov,176,120,120,13,1,0,13,0,3,14,1,0,0,0,0,8,1,7,30,0,0,10,0,1,0,0,15,2
511382, Přerov, Obec: Přerov,650,466,466,51,0,0,17,1,19,34,7,0,9,1,0,36,1,18,160,1,0,18,0,1,0,1,83,1
511382, Přerov, Obec: Přerov,456,295,295,24,0,1,10,0,7,31,0,0,2,0,0,22,1,5,106,1,1,33,0,2,1,1,47,0
511382, Přerov, Obec: Přerov,247,143,143,4,0,0,7,0,4,14,1,2,0,1,0,9,0,1,50,0,0,25,0,0,1,0,21,2
511382, Přerov, Obec: Přerov,612,229,227,42,0,1,22,0,5,11,1,1,2,0,0,26,0,5,60,1,0,18,0,1,1,0,30,0
511382, Přerov, Obec: Přerov,569,339,339,37,1,0,23,0,10,26,3,0,4,0,0,27,0,20,92,1,0,31,0,1,0,0,59,3
511382, Přerov, Obec: Přerov,663,328,328,40,0,0,25,0,8,38,2,3,4,0,0,18,0,4,111,0,0,15,0,2,0,1,53,3
511382, Přerov, Obec: Přerov,643,375,375,30,0,0,22,1,6,36,3,1,3,1,2,23,0,9,141,2,0,36,1,1,1,0,52,3
511382, Přerov, Obec: Přerov,634,398,398,28,0,0,36,1,1,37,8,1,8,0,0,27,0,5,162,0,0,18,1,3,1,0,57,2
511382, Přerov, Obec: Přerov,801,541,541,35,0,0,66,0,9,61,5,3,7,0,0,36,1,9,193,0,0,34,2,1,1,1,73,0
511382, Přerov, Obec: Přerov,762,485,485,51,1,0,41,0,18,55,7,5,8,1,0,35,0,14,152,0,0,24,0,7,0,0,61,4
511382, Přerov, Obec: Přerov,768,496,495,55,0,0,25,0,5,48,3,7,5,1,0,39,0,2,183,1,0,25,0,4,0,3,87,0
511382, Přerov, Obec: Přerov,763,454,453,29,3,0,45,1,5,55,4,3,4,0,0,29,0,5,143,1,1,27,0,0,1,0,85,2
511382, Přerov, Obec: Přerov,818,515,515,55,1,0,47,1,13,63,6,2,8,0,2,23,1,17,176,1,0,28,0,4,0,0,63,1
511382, Přerov, Obec: Přerov,547,307,307,27,1,0,25,1,6,32,4,2,3,0,0,19,0,11,99,0,0,19,0,2,0,2,51,1
511382, Přerov, Obec: Přerov,676,465,464,42,1,0,41,1,10,57,1,1,4,0,1,30,0,8,168,0,0,27,0,2,0,0,67,0
511382, Přerov, Obec: Přerov,806,549,549,41,1,0,37,0,13,54,4,0,14,1,1,43,0,19,198,0,3,42,1,4,1,0,72,0
511382, Přerov, Obec: Přerov,673,410,410,53,2,0,33,1,7,50,0,3,4,1,0,27,0,12,140,0,0,24,0,1,2,0,46,4
511382, Přerov, Obec: Přerov,822,522,520,47,1,0,42,0,18,62,5,3,8,0,0,37,0,9,182,1,1,18,0,4,0,1,74,4
511382, Přerov, Obec: Přerov,660,395,395,37,0,0,38,1,11,28,3,0,6,1,0,24,0,11,126,1,0,25,0,4,1,1,75,0
511382, Přerov, Obec: Přerov,669,401,401,29,1,1,44,1,11,40,2,1,5,2,1,29,0,4,152,0,1,28,0,2,0,1,44,2
511382, Přerov, Obec: Přerov,611,367,367,40,0,0,22,0,12,33,3,2,7,1,0,24,1,10,124,0,0,28,0,3,1,0,50,4
511382, Přerov, Obec: Přerov,498,279,279,21,0,0,21,0,1,27,2,2,2,0,0,21,0,6,115,0,0,12,0,3,0,0,44,0
511382, Přerov, Obec: Přerov,599,417,417,60,0,1,35,0,20,27,7,0,5,0,0,35,0,12,122,0,2,24,0,2,0,0,60,2
511382, Přerov, Obec: Přerov,670,438,438,61,0,0,26,0,15,38,5,0,4,2,0,32,0,10,147,0,0,31,0,4,0,0,50,7
511382, Přerov, Obec: Přerov,601,263,263,24,1,0,24,0,3,22,1,2,7,0,0,25,0,6,90,1,0,11,0,1,0,0,45,0
511382, Přerov, Obec: Přerov,436,288,288,20,0,0,23,3,6,24,1,5,4,0,1,12,0,2,91,0,0,22,0,1,0,0,69,3
511382, Přerov, Obec: Přerov,489,346,346,63,0,0,17,0,13,24,2,0,5,0,0,42,0,9,103,0,2,19,0,4,2,1,37,0
511382, Přerov, Obec: Přerov,623,421,421,83,0,0,17,2,14,43,3,4,8,0,0,19,0,8,120,0,0,28,0,6,0,1,62,1
511382, Přerov, Obec: Přerov,929,624,624,73,2,0,35,2,9,61,3,1,7,0,0,57,0,17,194,0,0,63,0,2,2,1,87,4
511382, Přerov, Obec: Přerov,860,545,545,47,1,1,26,0,17,40,0,1,6,1,1,56,0,15,185,0,2,68,0,3,4,0,67,1
511382, Přerov, Obec: Přerov,876,510,510,58,0,1,35,1,6,33,7,3,6,2,0,39,0,14,178,1,1,27,0,6,0,1,89,2
511382, Přerov, Obec: Přerov,287,176,176,19,0,0,7,1,1,18,1,2,3,0,1,16,0,4,61,0,1,13,1,1,0,0,24,0
511382, Přerov, Obec: Přerov,561,374,374,39,0,0,26,0,5,34,3,0,12,0,0,19,0,16,120,0,1,33,0,5,2,2,51,6
511382, Přerov, Obec: Přerov,442,294,294,27,2,0,10,1,12,34,3,1,4,1,0,18,0,7,91,0,1,36,0,0,1,0,43,1
511382, Přerov, Obec: Přerov,151,101,101,5,0,0,5,0,1,9,0,0,1,0,0,7,0,5,39,0,0,8,0,0,0,0,17,2
511382, Přerov, Obec: Přerov,176,120,120,13,1,0,13,0,3,14,1,0,0,0,0,8,1,7,30,0,0,10,0,1,0,0,15,2
511382, Přerov, Obec: Přerov,650,466,466,51,0,0,17,1,19,34,7,0,9,1,0,36,1,18,160,1,0,18,0,1,0,1,83,1
511382, Přerov, Obec: Přerov,456,295,295,24,0,1,10,0,7,31,0,0,2,0,0,22,1,5,106,1,1,33,0,2,1,1,47,0
511382, Přerov, Obec: Přerov,247,143,143,4,0,0,7,0,4,14,1,2,0,1,0,9,0,1,50,0,0,25,0,0,1,0,21,2
511382, Přerov, Obec: Přerov,612,229,227,42,0,1,22,0,5,11,1,1,2,0,0,26,0,5,60,1,0,18,0,1,1,0,30,0
511382, Přerov, Obec: Přerov,569,339,339,37,1,0,23,0,10,26,3,0,4,0,0,27,0,20,92,1,0,31,0,1,0,0,59,3
511382, Přerov, Obec: Přerov,663,328,328,40,0,0,25,0,8,38,2,3,4,0,0,18,0,4,111,0,0,15,0,2,0,1,53,3
511382, Přerov, Obec: Přerov,643,375,375,30,0,0,22,1,6,36,3,1,3,1,2,23,0,9,141,2,0,36,1,1,1,0,52,3
511382, Přerov, Obec: Přerov,634,398,398,28,0,0,36,1,1,37,8,1,8,0,0,27,0,5,162,0,0,18,1,3,1,0,57,2
511382, Přerov, Obec: Přerov,801,541,541,35,0,0,66,0,9,61,5,3,7,0,0,36,1,9,193,0,0,34,2,1,1,1,73,0
511382, Přerov, Obec: Přerov,762,485,485,51,1,0,41,0,18,55,7,5,8,1,0,35,0,14,152,0,0,24,0,7,0,0,61,4
511382, Přerov, Obec: Přerov,768,496,495,55,0,0,25,0,5,48,3,7,5,1,0,39,0,2,183,1,0,25,0,4,0,3,87,0
511382, Přerov, Obec: Přerov,763,454,453,29,3,0,45,1,5,55,4,3,4,0,0,29,0,5,143,1,1,27,0,0,1,0,85,2
511382, Přerov, Obec: Přerov,818,515,515,55,1,0,47,1,13,63,6,2,8,0,2,23,1,17,176,1,0,28,0,4,0,0,63,1
511382, Přerov, Obec: Přerov,547,307,307,27,1,0,25,1,6,32,4,2,3,0,0,19,0,11,99,0,0,19,0,2,0,2,51,1
511382, Přerov, Obec: Přerov,676,465,464,42,1,0,41,1,10,57,1,1,4,0,1,30,0,8,168,0,0,27,0,2,0,0,67,0
511382, Přerov, Obec: Přerov,806,549,549,41,1,0,37,0,13,54,4,0,14,1,1,43,0,19,198,0,3,42,1,4,1,0,72,0
511382, Přerov, Obec: Přerov,673,410,410,53,2,0,33,1,7,50,0,3,4,1,0,27,0,12,140,0,0,24,0,1,2,0,46,4
511382, Přerov, Obec: Přerov,822,522,520,47,1,0,42,0,18,62,5,3,8,0,0,37,0,9,182,1,1,18,0,4,0,1,74,4
511382, Přerov, Obec: Přerov,660,395,395,37,0,0,38,1,11,28,3,0,6,1,0,24,0,11,126,1,0,25,0,4,1,1,75,0
511382, Přerov, Obec: Přerov,669,401,401,29,1,1,44,1,11,40,2,1,5,2,1,29,0,4,152,0,1,28,0,2,0,1,44,2
511382, Přerov, Obec: Přerov,611,367,367,40,0,0,22,0,12,33,3,2,7,1,0,24,1,10,124,0,0,28,0,3,1,0,50,4
511382, Přerov, Obec: Přerov,498,279,279,21,0,0,21,0,1,27,2,2,2,0,0,21,0,6,115,0,0,12,0,3,0,0,44,0
511382, Přerov, Obec: Přerov,599,417,417,60,0,1,35,0,20,27,7,0,5,0,0,35,0,12,122,0,2,24,0,2,0,0,60,2
511382, Přerov, Obec: Přerov,670,438,438,61,0,0,26,0,15,38,5,0,4,2,0,32,0,10,147,0,0,31,0,4,0,0,50,7
511382, Přerov, Obec: Přerov,601,263,263,24,1,0,24,0,3,22,1,2,7,0,0,25,0,6,90,1,0,11,0,1,0,0,45,0
511382, Přerov, Obec: Přerov,436,288,288,20,0,0,23,3,6,24,1,5,4,0,1,12,0,2,91,0,0,22,0,1,0,0,69,3
511382, Přerov, Obec: Přerov,489,346,346,63,0,0,17,0,13,24,2,0,5,0,0,42,0,9,103,0,2,19,0,4,2,1,37,0
511382, Přerov, Obec: Přerov,623,421,421,83,0,0,17,2,14,43,3,4,8,0,0,19,0,8,120,0,0,28,0,6,0,1,62,1
511382, Přerov, Obec: Přerov,634,398,398,28,0,0,36,1,1,37,8,1,8,0,0,27,0,5,162,0,0,18,1,3,1,0,57,2
511382, Přerov, Obec: Přerov,801,541,541,35,0,0,66,0,9,61,5,3,7,0,0,36,1,9,193,0,0,34,2,1,1,1,73,0
511382, Přerov, Obec: Přerov,762,485,485,51,1,0,41,0,18,55,7,5,8,1,0,35,0,14,152,0,0,24,0,7,0,0,61,4
511382, Přerov, Obec: Přerov,768,496,495,55,0,0,25,0,5,48,3,7,5,1,0,39,0,2,183,1,0,25,0,4,0,3,87,0
511382, Přerov, Obec: Přerov,763,454,453,29,3,0,45,1,5,55,4,3,4,0,0,29,0,5,143,1,1,27,0,0,1,0,85,2
511382, Přerov, Obec: Přerov,818,515,515,55,1,0,47,1,13,63,6,2,8,0,2,23,1,17,176,1,0,28,0,4,0,0,63,1
511382, Přerov, Obec: Přerov,547,307,307,27,1,0,25,1,6,32,4,2,3,0,0,19,0,11,99,0,0,19,0,2,0,2,51,1
511382, Přerov, Obec: Přerov,676,465,464,42,1,0,41,1,10,57,1,1,4,0,1,30,0,8,168,0,0,27,0,2,0,0,67,0
511382, Přerov, Obec: Přerov,806,549,549,41,1,0,37,0,13,54,4,0,14,1,1,43,0,19,198,0,3,42,1,4,1,0,72,0
511382, Přerov, Obec: Přerov,673,410,410,53,2,0,33,1,7,50,0,3,4,1,0,27,0,12,140,0,0,24,0,1,2,0,46,4
511382, Přerov, Obec: Přerov,822,522,520,47,1,0,42,0,18,62,5,3,8,0,0,37,0,9,182,1,1,18,0,4,0,1,74,4
511382, Přerov, Obec: Přerov,660,395,395,37,0,0,38,1,11,28,3,0,6,1,0,24,0,11,126,1,0,25,0,4,1,1,75,0
511382, Přerov, Obec: Přerov,669,401,401,29,1,1,44,1,11,40,2,1,5,2,1,29,0,4,152,0,1,28,0,2,0,1,44,2
511382, Přerov, Obec: Přerov,611,367,367,40,0,0,22,0,12,33,3,2,7,1,0,24,1,10,124,0,0,28,0,3,1,0,50,4
511382, Přerov, Obec: Přerov,498,279,279,21,0,0,21,0,1,27,2,2,2,0,0,21,0,6,115,0,0,12,0,3,0,0,44,0
511382, Přerov, Obec: Přerov,599,417,417,60,0,1,35,0,20,27,7,0,5,0,0,35,0,12,122,0,2,24,0,2,0,0,60,2
511382, Přerov, Obec: Přerov,670,438,438,61,0,0,26,0,15,38,5,0,4,2,0,32,0,10,147,0,0,31,0,4,0,0,50,7
511382, Přerov, Obec: Přerov,601,263,263,24,1,0,24,0,3,22,1,2,7,0,0,25,0,6,90,1,0,11,0,1,0,0,45,0
511382, Přerov, Obec: Přerov,436,288,288,20,0,0,23,3,6,24,1,5,4,0,1,12,0,2,91,0,0,22,0,1,0,0,69,3
511382, Přerov, Obec: Přerov,489,346,346,63,0,0,17,0,13,24,2,0,5,0,0,42,0,9,103,0,2,19,0,4,2,1,37,0
511382, Přerov, Obec: Přerov,623,421,421,83,0,0,17,2,14,43,3,4,8,0,0,19,0,8,120,0,0,28,0,6,0,1,62,1
511382, Přerov, Obec: Přerov,599,417,417,60,0,1,35,0,20,27,7,0,5,0,0,35,0,12,122,0,2,24,0,2,0,0,60,2
511382, Přerov, Obec: Přerov,670,438,438,61,0,0,26,0,15,38,5,0,4,2,0,32,0,10,147,0,0,31,0,4,0,0,50,7
511382, Přerov, Obec: Přerov,601,263,263,24,1,0,24,0,3,22,1,2,7,0,0,25,0,6,90,1,0,11,0,1,0,0,45,0
511382, Přerov, Obec: Přerov,436,288,288,20,0,0,23,3,6,24,1,5,4,0,1,12,0,2,91,0,0,22,0,1,0,0,69,3
511382, Přerov, Obec: Přerov,489,346,346,63,0,0,17,0,13,24,2,0,5,0,0,42,0,9,103,0,2,19,0,4,2,1,37,0
511382, Přerov, Obec: Přerov,623,421,421,83,0,0,17,2,14,43,3,4,8,0,0,19,0,8,120,0,0,28,0,6,0,1,62,1
517224, Přerov, Obec: Přestavlky,144,"64,57",142,9,0,0,9,0,6,18,0,0,4,0,0,2,0,1,48,0,0,12,0,2,1,0,30,0
